HOUSEID,WTHHFIN,HHVEHCNT,HHFAMINC,INCOME_LOW,INCOME_MID,INCOME_HIGH,WRKCOUNT,DRVRCNT,HOMEOWN,URBRUR,URSIZE,HHR_AGE,HHR_SEX,HHR_EDUC,HTRESDN,GSCOST,GSTOTCST,zero,logsum1,logsum2_old,logsum2,logsum3,logsum4,const,HTRESDN,HTRESDN_1000,HTRESDN_INCOME_LOW,HTRESDN_INCOME_MID,HTRESDN_INCOME_HIGH,BESTMILE,MILE_10K,GSYRGAL,GSCOST,GSTOTCST,COST_PER_MILE,MEAN_COST_10,MEAN_COST
41088711,80.07844294,3,18,0,0,18,1,2,1,0,6,35,0,4,50,3.03,5492,0,6.702279684,20.3850656,19.1785848,23.61031454,32.47067787,1,50,0.05,0,0,0.05,20032.54658,2.003254658,1254,3.03,3798,0.189591472,0.1863786,1.863786
41487275,33.99490378,3,18,0,0,18,0,3,1,0,6,55,1,5,50,3.03,1055,0,7.027940611,19.80588213,18.62658309,23.74879466,32.10458903,1,50,0.05,0,0,0.05,5166.98491,0.516698491,299,3.03,905,0.175150502,0.1829767,1.829767
41706882,102.140717,3,12,12,0,0,1,2,1,1,1,43,1,2,750,3.03,1450,0,7.374139404,18.36540977,17.32123474,19.31359128,30.29665151,1,750,0.75,0.75,0,0,5874.185747,0.587418575,420,3.03,1270,0.216200177,0.1892832,1.892832
41745274,35.71505821,3,18,0,0,18,3,3,1,1,6,56,0,2,1500,3.03,1326,0,7.530093394,20.94020241,19.5957098,23.43243416,33.15770077,1,1500,1.5,0,0,1.5,10985.24941,1.098524941,700,3.03,2119,0.192895029,0.1389753,1.389753
41971158,57.15685519,3,10,10,0,0,2,2,1,1,1,49,0,4,750,3.02,715,0,6.893184441,17.90658393,16.79363817,18.34724893,28.85592661,1,750,0.75,0.75,0,0,28631.13339,2.863113339,1247,3.03,3779,0.131989186,0.1457079,1.457079
42014771,31.53313309,3,14,0,14,0,1,2,1,0,6,65,0,3,50,3.03,2283,0,6.562901807,18.69705972,17.53570577,21.68651868,32.89539719,1,50,0.05,0,0.05,0,7701.550564,0.770155056,603,3.03,1827,0.237224957,0.2001896,2.001896
42440660,38.16195387,3,13,0,13,0,1,2,1,1,5,43,1,3,1500,3.03,887,0,7.503022394,19.52067599,18.23436593,22.81027722,30.92763951,1,1500,1.5,0,1.5,0,18874.56127,1.887456127,936,3.03,2835,0.150202167,0.1572091,1.572091
42478225,40.28951348,3,14,0,14,0,0,2,1,0,6,76,1,3,300,3.03,2572,0,6.908497877,19.83619927,18.65357429,21.7677223,32.14638741,1,300,0.3,0,0.3,0,3060.231252,0.306023125,242,3.02,731,0.238870837,0.2079114,2.079114
42825212,6241.396995,3,18,0,0,18,2,2,1,1,5,50,0,5,50,3.05,1960,0,6.720181846,20.07972548,18.84524991,22.9875728,32.49490681,1,50,0.05,0,0,0.05,21048.46251,2.104846251,1178,3.05,3600,0.17103387,0.1363398,1.363398
43580031,3507.734357,3,18,0,0,18,2,2,1,1,5,50,1,5,1500,3.05,1319,0,6.670173935,20.2524437,19.05363001,23.49532083,32.44920664,1,1500,1.5,0,0,1.5,12787.90347,1.278790347,798,3.05,2438,0.190648921,0.143876,1.43876
43653711,114.7785918,3,12,12,0,0,3,3,1,1,1,47,0,3,750,3.03,1048,0,6.773321654,18.96577454,17.91998046,17.4591943,28.14057531,1,750,0.75,0.75,0,0,29380.19057,2.938019057,1078,3.03,3266,0.111163336,0.1311754,1.311754
44206338,38.40149367,3,18,0,0,18,1,2,1,0,6,44,1,5,50,3.03,2439,0,6.939267552,19.56957841,18.2550093,23.10364753,32.87107809,1,50,0.05,0,0,0.05,10482.12693,1.048212693,349,3.03,1058,0.100933714,0.1856457,1.856457
44294296,75.27069417,3,18,0,0,18,1,3,1,0,6,41,0,4,50,3.03,1599,0,7.252671754,20.66183118,19.30297996,23.47074013,31.76649741,1,50,0.05,0,0,0.05,7896.518872,0.789651887,490,3.03,1482,0.187677637,0.1774896,1.774896
44515946,619.8739119,3,18,0,0,18,1,2,1,1,5,57,1,5,3000,3.04,355,0,7.027736674,20.59638312,19.15430332,22.65513837,32.35653153,1,3000,3,0,0,3,9474.565091,0.947456509,382,3.03,1156,0.122010877,0.1430604,1.430604
44663016,83.90113873,3,17,0,17,0,1,2,1,0,6,37,0,2,50,3.03,3038,0,6.892307003,19.77769677,18.52278542,21.93387841,31.98095439,1,50,0.05,0,0.05,0,10321.74633,1.032174633,695,3.03,2104,0.203841475,0.1654201,1.654201
45080900,31.04511225,3,12,12,0,0,1,2,1,1,6,53,1,2,300,3.02,943,0,6.819063347,18.41167612,17.37865017,19.22394041,28.93297819,1,300,0.3,0.3,0,0,8231.960692,0.823196069,518,3.03,1569,0.190598578,0.1559906,1.559906
45473258,92.20117402,3,18,0,0,18,1,1,1,1,5,54,1,5,300,3.03,2752,0,6.959891548,20.66885533,19.33802576,22.94809675,32.37614296,1,300,0.3,0,0,0.3,2510.440681,0.251044068,172,3.02,519,0.206736612,0.1884959,1.884959
45511785,4050.445444,3,18,0,0,18,0,2,1,1,5,71,1,5,300,3.05,809,0,6.731916105,20.40799622,19.17995278,23.48526147,32.08016986,1,300,0.3,0,0,0.3,4067.931874,0.406793187,155,3.05,472,0.116029475,0.1590693,1.590693
45600689,479.9538247,3,18,0,0,18,2,2,1,1,5,37,0,5,3000,3.08,1353,0,7.314904533,20.74397921,19.28701868,23.38110328,32.46478218,1,3000,3,0,0,3,16044.3281,1.60443281,649,3.08,1999,0.124592316,0.1330859,1.330859
45747463,5593.215073,3,17,0,17,0,2,3,1,1,1,48,0,3,300,3.05,2522,0,6.909099778,19.68177403,18.24046374,22.14997499,31.80271236,1,300,0.3,0,0.3,0,10537.94223,1.053794223,509,3.05,1555,0.147562016,0.1680443,1.680443
45770612,453.0595395,3,17,0,17,0,1,2,1,1,5,71,1,3,1500,3.03,2195,0,6.744762105,19.37358648,18.11163655,22.59002894,31.95961129,1,1500,1.5,0,1.5,0,937.2976363,0.093729764,99,3.04,300,0.320069088,0.1891605,1.891605
45808113,593.4148334,3,18,0,0,18,1,2,1,1,5,62,0,3,750,3.03,1274,0,7.295835668,20.77029831,19.28379793,22.9406888,32.68975885,1,750,0.75,0,0,0.75,9200.801746,0.920080175,312,3.03,943,0.102491068,0.1578193,1.578193
46648361,3017.802275,3,17,0,17,0,2,2,1,0,6,53,1,2,50,3.05,1309,0,7.08192595,19.78437862,18.69786282,21.81110137,30.46030478,1,50,0.05,0,0.05,0,19928.03832,1.992803832,634,3.05,1938,0.097249913,0.1569202,1.569202
46750965,82.5389512,3,14,0,14,0,2,2,1,0,6,63,1,2,50,3.03,1311,0,6.646766232,19.69564506,18.47697384,22.90028067,31.70548314,1,50,0.05,0,0.05,0,7199.517829,0.719951783,452,3.03,1368,0.190012725,0.1694467,1.694467
46764832,4750.218993,3,17,0,17,0,2,2,1,1,4,67,0,4,3000,3.05,1874,0,7.307903696,18.94367584,17.85523626,21.9753686,32.80167398,1,3000,3,0,3,0,4978.060204,0.49780602,235,3.05,717,0.144032007,0.1519458,1.519458
47026872,903.4950034,3,18,0,0,18,1,3,1,0,6,43,0,4,300,3.03,1327,0,7.001644033,20.66696945,19.33998016,23.56823874,32.35117643,1,300,0.3,0,0,0.3,5577.076315,0.557707632,393,3.03,1190,0.213373447,0.1779902,1.779902
47352124,35.7086786,3,8,8,0,0,1,3,1,0,6,67,1,2,50,3.03,747,0,6.718580279,18.04052141,16.92099796,20.66343531,30.48281828,1,50,0.05,0.05,0,0,5464.24204,0.546424204,418,3.03,1266,0.231688126,0.162464,1.62464
47389698,75.9767929,3,18,0,0,18,2,3,1,0,6,48,1,4,50,3.03,3714,0,7.265337255,20.42248407,19.00547151,22.91443806,32.79142299,1,50,0.05,0,0,0.05,4500.798082,0.450079808,193,3.02,583,0.129532583,0.1742732,1.742732
47417407,57.96226767,3,18,0,0,18,1,4,1,1,5,49,0,4,1500,3.03,968,0,7.12332123,20.9850718,19.60625226,23.4562269,32.7339777,1,1500,1.5,0,0,1.5,22616.75909,2.261675909,1264,3.03,3831,0.169387664,0.123262,1.23262
47559624,52.40276642,3,18,0,0,18,1,3,1,0,6,50,0,5,50,3.03,1441,0,6.878683414,20.04002943,18.94193443,23.67885861,31.55206381,1,50,0.05,0,0,0.05,5922.154248,0.592215425,213,3.03,643,0.108575355,0.1767567,1.767567
47770661,2082.96077,3,18,0,0,18,2,4,1,1,5,49,0,5,1500,3.03,1869,0,7.303361183,20.04957995,18.91040354,22.86746358,31.58539626,1,1500,1.5,0,0,1.5,9977.337858,0.997733786,441,3.03,1335,0.133803227,0.1511035,1.511035
47895443,7019.937999,3,12,12,0,0,1,1,1,1,1,55,1,2,3000,3.05,1767,0,6.544348936,19.47233709,18.19387724,18.62662661,27.74939271,1,3000,3,3,0,0,3669.963033,0.366996303,196,3.05,600,0.163489385,0.2026776,2.026776
47905810,55.88368114,3,12,12,0,0,1,1,1,1,1,56,1,2,50,3.04,188,0,6.842263763,19.78851189,18.56710906,17.86612331,29.13508626,1,50,0.05,0.05,0,0,4491.252461,0.449125246,297,3.02,898,0.199944227,0.1671323,1.671323
48224910,120.171955,3,18,0,0,18,1,3,1,1,5,45,1,3,300,3.03,1646,0,6.855039475,20.36020022,19.1018318,22.7967785,33.18210651,1,300,0.3,0,0,0.3,11327.2578,1.13272578,649,3.03,1965,0.173475349,0.1714328,1.714328
48333399,78.88205886,3,18,0,0,18,1,3,1,0,6,45,1,3,750,3.03,7272,0,6.322517152,20.7033256,19.44063893,22.83868502,32.69900093,1,750,0.75,0,0,0.75,5053.089173,0.505308917,285,3.03,862,0.170588717,0.1814764,1.814764
48559407,30.2333821,3,18,0,0,18,0,2,1,0,6,62,0,3,300,3.03,1588,0,7.115732989,20.1658501,18.87956512,23.5691359,32.77660151,1,300,0.3,0,0,0.3,4167.400997,0.4167401,243,3.02,735,0.176368917,0.2010908,2.010908
48615170,34.02628237,3,10,10,0,0,0,1,1,0,6,51,1,2,50,3.02,374,0,6.937427693,17.4078613,16.42257936,18.62952953,29.0303384,1,50,0.05,0.05,0,0,4312.776249,0.431277625,217,3.02,657,0.152338068,0.1900873,1.900873
48720047,34.57561283,3,17,0,17,0,2,2,1,1,1,54,1,4,750,3.03,2673,0,7.364504219,19.51353302,18.28096492,22.12974367,32.42572589,1,750,0.75,0,0.75,0,32723.49763,3.272349763,1896,3.03,5747,0.175623036,0.1411557,1.411557
49021004,276.7851835,3,10,10,0,0,0,2,1,0,6,67,1,5,50,3.04,35,0,6.284367142,18.70872812,17.57384966,19.94220232,29.02704098,1,50,0.05,0.05,0,0,1245.75903,0.124575903,89,3.04,269,0.215932611,0.1747445,1.747445
49236947,94.07145858,3,16,0,16,0,1,2,1,0,6,33,0,2,300,3.03,3041,0,6.791973396,20.06174316,18.82061977,22.18445203,32.25480774,1,300,0.3,0,0.3,0,26288.85066,2.628885066,524,3.03,1587,0.060367797,0.1577118,1.577118
50109430,30.71787235,3,11,11,0,0,0,2,1,0,6,60,1,2,50,3.03,3642,0,7.152655924,18.66944815,17.51880141,18.83239845,29.43914896,1,50,0.05,0.05,0,0,24656.05432,2.465605432,1076,3.03,3261,0.132259605,0.1811201,1.811201
50233465,35.67665,3,18,0,0,18,2,2,1,0,6,42,1,3,50,3.03,4864,0,7.227994095,19.92018859,18.55594575,22.71724362,32.44761461,1,50,0.05,0,0,0.05,11072.0435,1.10720435,724,3.03,2193,0.198066418,0.1578884,1.578884
50348800,2618.136972,3,6,6,0,0,1,2,1,1,5,79,0,1,750,3.05,627,0,6.076355986,18.63712841,17.51844167,19.29430019,29.5911125,1,750,0.75,0.75,0,0,3.441444808,0.000344144,0,3.08,1,0.290575632,0.2062542,2.062542
50507737,936.7709233,3,18,0,0,18,2,4,1,1,5,47,0,5,3000,3.03,3641,0,7.48082864,20.28104753,18.98872814,22.94008407,32.37102392,1,3000,3,0,0,3,10344.44286,1.034444286,490,3.03,1483,0.143361998,0.1223435,1.223435
50570290,885.7392585,3,17,0,17,0,2,2,1,0,6,41,0,4,50,3.03,2108,0,6.742285849,19.58465758,18.40632412,21.79658761,32.12422238,1,50,0.05,0,0.05,0,9380.177088,0.938017709,627,3.03,1899,0.202448204,0.183741,1.83741
50688784,7727.887168,3,18,0,0,18,2,2,1,1,1,41,1,4,750,3.05,720,0,6.661753321,20.1961522,18.93064887,23.73603221,33.09643587,1,750,0.75,0,0,0.75,18718.97595,1.871897595,736,3.05,2247,0.120038618,0.1370727,1.370727
51686563,40.95758722,3,18,0,0,18,1,2,1,1,1,66,1,4,1500,3.03,3067,0,6.569579129,19.97970089,18.65725207,23.09292358,32.30675064,1,1500,1.5,0,0,1.5,1338.851545,0.133885155,120,3.04,366,0.273368621,0.1840943,1.840943
51775999,55.77510898,3,18,0,0,18,2,2,1,0,6,47,0,5,750,3.03,1161,0,7.131378604,20.86756797,19.51427175,23.75484072,32.31281404,1,750,0.75,0,0,0.75,6738.308464,0.673830846,452,3.03,1367,0.202869905,0.1814281,1.814281
51933454,1898.974488,3,13,0,13,0,2,2,1,1,1,61,0,2,1500,3.05,880,0,7.056381448,19.71472458,18.43412734,21.29631928,32.20750754,1,1500,1.5,0,1.5,0,17484.04433,1.748404433,725,3.05,2214,0.126629741,0.1521954,1.521954
52000111,57.74083878,3,17,0,17,0,2,3,1,1,1,46,0,4,300,3.03,2195,0,7.219305875,19.91532478,18.69488503,22.9275595,32.94240755,1,300,0.3,0,0.3,0,2381.426041,0.238142604,146,3.02,441,0.18518316,0.1645581,1.645581
52063116,47.61261817,3,18,0,0,18,2,2,1,0,6,48,1,5,50,3.03,767,0,7.253748076,20.45476453,19.26047086,23.72837166,31.5654943,1,50,0.05,0,0,0.05,21617.42509,2.161742509,1282,3.03,3884,0.179669872,0.1458828,1.458828
52149092,71.60941458,3,1,1,0,0,0,2,1,0,6,61,0,2,50,3.02,878,0,6.403525001,18.09545348,16.97916039,18.57803536,29.08589464,1,50,0.05,0.05,0,0,6538.046093,0.653804609,312,3.03,945,0.144538596,0.1821252,1.821252
52293931,63.17884225,3,18,0,0,18,1,2,1,0,6,67,0,3,50,3.03,2060,0,7.473597315,20.94800281,19.57588453,23.09869408,32.29712252,1,50,0.05,0,0,0.05,10857.1254,1.08571254,635,3.03,1922,0.1770266,0.1973738,1.973738
52441497,33.73128462,3,12,12,0,0,1,2,1,0,6,64,0,3,300,3.03,1690,0,6.373942222,19.06305818,17.79929761,18.65774754,29.55832681,1,300,0.3,0.3,0,0,706.4685617,0.070646856,48,3.04,146,0.206661709,0.2015975,2.015975
52526497,22.79950182,3,17,0,17,0,0,2,1,0,6,60,1,4,50,3.03,3023,0,6.961039925,19.63367448,18.34992936,21.67193694,31.27768442,1,50,0.05,0,0.05,0,2386.192509,0.238619251,201,3.02,608,0.254799224,0.1984337,1.984337
52568666,940.5039026,3,16,0,16,0,2,3,1,1,5,46,0,5,1500,3.03,2033,0,6.801595933,19.28222371,18.00469271,21.29287808,30.44112336,1,1500,1.5,0,1.5,0,3642.254929,0.364225493,225,3.02,679,0.186422975,0.1624016,1.624016
52706730,19.82519316,3,8,8,0,0,1,3,1,1,1,18,1,2,750,3.03,1008,0,6.591571201,18.58379383,17.33445384,20.14683194,29.26623189,1,750,0.75,0.75,0,0,8778.212541,0.877821254,538,3.03,1628,0.185459169,0.1401557,1.401557
52778241,992.6969925,3,18,0,0,18,3,3,1,1,5,53,1,5,1500,3.03,758,0,6.850062991,20.41207152,19.05421474,23.16216621,32.01310237,1,1500,1.5,0,0,1.5,8784.57105,0.878457105,446,3.03,1350,0.153678534,0.1292676,1.292676
52789658,95.49570592,3,6,6,0,0,1,2,1,0,6,57,1,1,300,3.02,491,0,6.03483488,18.72296117,17.47890184,19.53198319,29.10385359,1,300,0.3,0.3,0,0,2008.665728,0.200866573,125,3.02,379,0.188682465,0.1825318,1.825318
53157843,95.85178658,3,18,0,0,18,0,2,1,1,1,53,0,3,300,3.03,2252,0,7.000254804,20.03066998,18.88753523,23.59423484,32.31718998,1,300,0.3,0,0,0.3,14721.12072,1.472112072,761,3.03,2306,0.156645682,0.1605351,1.605351
53424385,65.45193484,3,17,0,17,0,2,2,1,1,1,60,0,3,750,3.03,2138,0,7.399267243,19.77897118,18.70380343,22.28834655,32.24200295,1,750,0.75,0,0.75,0,7030.457031,0.703045703,385,3.03,1164,0.165565339,0.1531793,1.531793
53641276,202.56894,3,17,0,17,0,1,2,1,0,6,66,1,2,50,3.02,962,0,7.065343914,20.52668145,19.25925618,21.44176695,32.10699735,1,50,0.05,0,0.05,0,1699.042062,0.169904206,135,3.02,408,0.240135315,0.2009382,2.009382
53805537,2850.950403,3,17,0,17,0,1,3,1,1,5,74,1,5,300,3.05,1128,0,7.033364154,19.13577719,17.85340389,21.6033797,31.63825105,1,300,0.3,0,0.3,0,9527.909376,0.952790938,427,3.05,1304,0.136861083,0.1377538,1.377538
54081235,45.5048316,3,18,0,0,18,2,4,1,0,6,44,0,5,50,3.03,4525,0,7.17661835,20.62099151,19.21713208,23.10499866,31.74798174,1,50,0.05,0,0,0.05,17442.93257,1.744293257,1024,3.03,3102,0.177837069,0.1598956,1.598956
54213399,103.374131,3,18,0,0,18,2,3,1,1,1,73,0,5,750,3.03,2172,0,7.005186224,19.90761519,18.83518426,23.53119535,32.91072807,1,750,0.75,0,0,0.75,8648.787142,0.864878714,395,3.03,1197,0.138400909,0.1675015,1.675015
54246034,79.17265597,3,18,0,0,18,2,2,1,0,6,37,0,3,300,3.03,2804,0,7.169763097,21.24156212,19.88473725,23.16962596,31.060272,1,300,0.3,0,0,0.3,1312.349032,0.131234903,148,3.04,450,0.342896584,0.1848963,1.848963
54357677,95.82621515,3,18,0,0,18,2,3,1,1,1,30,1,4,300,3.03,1284,0,6.932467492,20.92209411,19.67828027,22.74460511,31.7203999,1,300,0.3,0,0,0.3,6553.380384,0.655338038,352,3.03,1067,0.162816735,0.1597242,1.597242
54660489,53.50279612,3,18,0,0,18,1,1,1,1,5,50,1,4,1500,3.03,1883,0,6.827652588,20.12139666,18.89643658,23.21591209,31.47252153,1,1500,1.5,0,0,1.5,10877.45693,1.087745693,442,3.03,1338,0.123006693,0.1622209,1.622209
54694167,110.4968387,3,8,8,0,0,1,3,1,1,1,69,1,3,300,3.03,752,0,6.219642105,18.37535373,17.36009192,20.30854383,30.1052782,1,300,0.3,0.3,0,0,18354.85601,1.835485601,832,3.03,2521,0.137347849,0.1499354,1.499354
54716313,25.71323549,3,14,0,14,0,2,2,1,0,6,55,0,5,50,3.03,1120,0,6.901010929,20.05927082,18.94037776,21.85231114,31.49819628,1,50,0.05,0,0.05,0,6686.170285,0.668617029,302,3.03,915,0.136849641,0.1867469,1.867469
54744099,98.28318792,3,10,10,0,0,2,2,1,0,6,53,0,1,50,3.03,1412,0,6.618265728,19.2208916,17.92700066,19.58163771,29.59516499,1,50,0.05,0.05,0,0,3384.278855,0.338427886,232,3.02,700,0.206838748,0.2015051,2.015051
54839865,897.7100101,3,10,10,0,0,2,2,1,1,5,50,1,4,1500,3.03,1124,0,6.940999663,19.12565339,17.89733472,18.85998707,28.71041979,1,1500,1.5,1.5,0,0,11757.13371,1.175713371,352,3.03,1067,0.090753412,0.1459582,1.459582
55726364,72.73532929,3,18,0,0,18,1,2,1,1,1,55,1,3,750,3.03,1433,0,6.709336405,19.7406515,18.41116623,22.67445648,32.01200969,1,750,0.75,0,0,0.75,8184.134195,0.81841342,430,3.03,1301,0.158966113,0.1560672,1.560672
55728573,822.7938214,3,18,0,0,18,1,3,1,1,6,45,0,4,300,3.03,5948,0,6.942112685,19.87793833,18.626885,24.13795178,33.23909681,1,300,0.3,0,0,0.3,18210.51668,1.821051668,1275,3.03,3861,0.212020343,0.1401878,1.401878
55845911,826.2449001,3,18,0,0,18,1,2,1,0,6,44,0,5,300,3.03,1828,0,7.260569164,20.55941022,19.3039169,23.82344531,32.86183585,1,300,0.3,0,0,0.3,20341.80091,2.034180091,832,3.03,2520,0.123882837,0.1498501,1.498501
56186264,10353.32183,3,8,8,0,0,2,3,1,1,4,36,0,4,300,3.05,427,0,6.730465423,18.64512404,17.6136244,20.13437554,30.47853671,1,300,0.3,0.3,0,0,36830.83727,3.683083727,1672,3.06,5107,0.13866098,0.1337214,1.337214
56204092,524.6294427,3,17,0,17,0,2,4,1,1,5,65,1,3,3000,3.03,1225,0,6.397829913,19.12297,18.04450602,21.14297578,32.02062433,1,3000,3,0,3,0,13289.0239,1.32890239,579,3.03,1754,0.131988626,0.1336492,1.336492
56252712,311.3882117,3,11,11,0,0,0,2,1,1,5,72,1,3,1500,3.02,1025,0,6.373549303,18.26926815,17.34910843,17.00653144,29.37115326,1,1500,1.5,1.5,0,0,14124.98962,1.412498962,509,3.03,1541,0.109097425,0.1635583,1.635583
56501241,14378.94243,3,18,0,0,18,3,3,1,1,4,54,0,5,3000,3.05,4463,0,7.188183013,20.00240144,18.75007355,23.43015405,32.61214947,1,3000,3,0,0,3,1899.474199,0.18994742,129,3.05,393,0.206899362,0.1577773,1.577773
56891924,60.84297717,3,18,0,0,18,1,2,1,1,5,59,1,3,1500,3.03,4177,0,7.09641162,20.76386286,19.65227504,22.86138323,32.28687102,1,1500,1.5,0,0,1.5,1500,0.15,234,3.05,716,0.477333333,0.1853278,1.853278
57256856,91.04393102,3,10,10,0,0,1,3,1,0,6,46,1,3,50,3.03,4581,0,7.052753599,18.38307238,17.42400166,19.68519622,29.60487921,1,50,0.05,0.05,0,0,1435.694226,0.143569423,144,3.03,435,0.302989308,0.1883595,1.883595
57287636,52.75938254,3,18,0,0,18,1,3,1,0,6,44,1,4,50,3.03,4218,0,7.325390686,20.49891118,19.07578089,23.39791457,31.6359265,1,50,0.05,0,0,0.05,29543.58435,2.954358435,1683,3.03,5101,0.17266016,0.1424449,1.424449
57307673,1008.398459,3,17,0,17,0,0,2,1,1,5,60,0,4,1500,3.03,1563,0,6.930106092,19.72991426,18.42245808,21.85211345,32.10657648,1,1500,1.5,0,1.5,0,21526.18274,2.152618274,1012,3.03,3066,0.142431198,0.1525945,1.525945
57434207,85.15389931,3,18,0,0,18,1,3,1,1,1,46,1,4,750,3.03,3285,0,7.206875583,20.4538071,19.27129471,22.95328577,31.32559144,1,750,0.75,0,0,0.75,33333.9878,3.33339878,1106,3.03,3350,0.100498027,0.1404381,1.404381
57722575,152.9034213,3,10,10,0,0,1,2,1,1,1,28,1,2,300,3.03,2302,0,6.930567763,18.79271696,17.60725659,19.56663721,31.43165404,1,300,0.3,0.3,0,0,6583.969035,0.658396904,463,3.03,1400,0.212637695,0.1871869,1.871869
57852801,71.57748604,3,18,0,0,18,2,3,1,1,5,48,0,3,1500,3.03,834,0,7.180106867,20.40689957,19.08034154,23.53218377,32.82808092,1,1500,1.5,0,0,1.5,14645,1.4645,550,3.03,1667,0.113827245,0.1389558,1.389558
58074936,51.76388432,3,12,12,0,0,2,3,1,1,1,41,0,2,300,3.02,955,0,6.700042174,18.76880282,17.52591264,18.05957999,28.3711347,1,300,0.3,0.3,0,0,13647.53061,1.364753061,671,3.03,2032,0.148891404,0.1451639,1.451639
58346183,412.8819419,3,18,0,0,18,1,2,1,1,5,51,0,5,750,3.03,1348,0,6.927370446,20.95296274,19.63122492,23.68964148,33.93387231,1,750,0.75,0,0,0.75,5753.024576,0.575302458,333,3.03,1008,0.175212184,0.1773542,1.773542
58409051,729.2989738,3,18,0,0,18,2,2,1,1,5,52,0,3,750,3.03,1300,0,7.168981891,20.99651905,19.60054814,23.17431463,32.31176915,1,750,0.75,0,0,0.75,12318.31413,1.231831413,816,3.03,2472,0.200676811,0.1428116,1.428116
58435032,86.30479954,3,18,0,0,18,2,2,1,0,6,39,1,2,300,3.03,1762,0,7.329959503,19.73509188,18.32017932,23.46516155,32.01572757,1,300,0.3,0,0,0.3,17906.32249,1.790632249,935,3.03,2833,0.158212274,0.1601231,1.601231
58554072,76.94254616,3,17,0,17,0,3,3,1,0,6,34,0,4,300,3.02,487,0,6.674675522,19.08763583,17.91637267,21.5232187,33.20174294,1,300,0.3,0,0.3,0,4564.271701,0.45642717,199,3.02,603,0.132113082,0.1383702,1.383702
58636455,104.6862727,3,18,0,0,18,2,3,1,1,1,39,1,5,750,3.03,916,0,6.464799542,20.786732,19.2896894,23.09206838,33.07859309,1,750,0.75,0,0,0.75,6785.148802,0.67851488,315,3.03,954,0.140601191,0.1307319,1.307319
59262404,1742.849079,3,18,0,0,18,2,3,1,1,5,60,1,4,1500,3.03,650,0,6.766474609,20.62696442,19.25455136,23.78573141,32.42817853,1,1500,1.5,0,0,1.5,8466.398661,0.846639866,419,3.03,1270,0.150004748,0.1314376,1.314376
59634168,43.75789774,3,17,0,17,0,3,3,1,0,6,18,1,1,300,3.03,4571,0,6.71633095,19.54707051,18.4583882,22.00559513,32.33239679,1,300,0.3,0,0.3,0,13905.99991,1.390599991,516,3.03,1562,0.112325616,0.1433222,1.433222
59795939,849.259605,3,18,0,0,18,2,2,1,1,5,41,0,5,3000,3.03,1047,0,7.103293647,20.11228036,18.8568188,23.43173685,32.22583532,1,3000,3,0,0,3,6044.098332,0.604409833,337,3.03,1018,0.168428762,0.1698827,1.698827
59944269,1169.891322,3,17,0,17,0,1,2,1,1,5,41,1,3,300,3.02,384,0,7.199445495,19.63240996,18.46928239,21.68123305,31.58353802,1,300,0.3,0,0.3,0,15130.29627,1.513029627,540,3.03,1635,0.108061334,0.1458559,1.458559
59949620,52.9211835,3,18,0,0,18,2,2,1,1,1,39,0,4,750,3.03,2721,0,7.233583611,20.34037605,19.09960698,23.421402,32.3471069,1,750,0.75,0,0,0.75,18272,1.8272,835,3.03,2531,0.138517951,0.1441083,1.441083
60249885,111.6923039,3,3,3,0,0,3,3,1,1,5,49,1,2,300,3.03,3242,0,6.462662458,17.97130633,17.00979199,17.97142789,30.01051939,1,300,0.3,0.3,0,0,19557.61117,1.955761117,632,3.03,1913,0.097813582,0.1421235,1.421235
60500214,116.8245253,3,18,0,0,18,3,3,1,1,1,52,0,5,750,3.03,3913,0,6.680518361,20.59429141,19.3370422,23.3089117,32.69140213,1,750,0.75,0,0,0.75,23959.64327,2.395964327,983,3.03,2977,0.124250598,0.1290173,1.290173
60500764,320.4488232,3,18,0,0,18,2,2,1,1,5,69,1,4,750,3.03,996,0,7.048734205,19.9217099,18.85091637,23.962032,32.76142422,1,750,0.75,0,0,0.75,8469.433756,0.846943376,508,3.03,1538,0.181594194,0.1516173,1.516173
60521086,96.60132849,3,10,10,0,0,2,2,1,0,6,58,0,3,50,3.03,2377,0,6.370954656,18.06797588,17.04136045,19.30595312,30.73003292,1,50,0.05,0.05,0,0,1518.213896,0.15182139,111,3.02,334,0.219995352,0.1967854,1.967854
60540902,120.3107085,3,16,0,16,0,1,1,1,1,1,55,1,5,300,3.03,1331,0,6.408717,19.53426381,18.27033264,21.31211619,31.59061533,1,300,0.3,0,0.3,0,3409.918866,0.340991887,154,3.02,465,0.136366881,0.162145,1.62145
60592095,93.92797818,3,17,0,17,0,2,2,1,0,6,39,0,4,50,3.03,719,0,6.763004621,19.34577666,18.2388042,21.67963784,31.42024451,1,50,0.05,0,0.05,0,21980.27979,2.198027979,1350,3.03,4091,0.18612138,0.1474448,1.474448
60813624,289.827687,3,9,9,0,0,1,2,1,0,6,63,0,3,300,3.03,2024,0,7.248150886,19.23990205,18.0469877,19.06486699,30.60340661,1,300,0.3,0.3,0,0,9426.43309,0.942643309,713,3.03,2157,0.228824623,0.2038345,2.038345
60955159,1157.607995,3,18,0,0,18,3,3,1,1,5,54,1,5,1500,3.03,754,0,6.811338162,19.96333298,18.70130231,23.09324127,31.76078915,1,1500,1.5,0,0,1.5,10706.32294,1.070632294,419,3.03,1269,0.118528089,0.1295179,1.295179
